"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ACTN1.2",0,0.579715605634842,0.433,0.122,0,"C3","ACTN1"
"RPS3A.2",0,0.561359576508602,1,0.99,0,"C3","RPS3A"
"RPL8.2",0,0.550321215455978,1,0.989,0,"C3","RPL8"
"AIF1.1",0,0.539161849600156,0.438,0.092,0,"C3","AIF1"
"FOS.2",0,0.53655599311753,0.794,0.441,0,"C3","FOS"
"RPL5.2",0,0.524159270446622,1,0.985,0,"C3","RPL5"
"CD8A.2",0,0.515317480859676,0.813,0.238,0,"C3","CD8A"
"PCSK1N",0,0.510975100887884,0.294,0.068,0,"C3","PCSK1N"
"PABPC1.2",0,0.506413825832229,1,0.968,0,"C3","PABPC1"
"RPL32.2",0,0.490210003330056,1,0.991,0,"C3","RPL32"
"LRRN3",0,0.488378561815345,0.223,0.022,0,"C3","LRRN3"
"CLEC11A",0,0.484396477591844,0.253,0.028,0,"C3","CLEC11A"
"RPL12.2",0,0.476388441073625,1,0.99,0,"C3","RPL12"
"RPL10.2",0,0.468447703761616,1,0.993,0,"C3","RPL10"
"RPS6.2",0,0.462308198606483,1,0.982,0,"C3","RPS6"
"RPS23.2",0,0.458267987517658,1,0.988,0,"C3","RPS23"
"RPS14.2",0,0.448050540467206,1,0.99,0,"C3","RPS14"
"RPS4X.2",0,0.445313961538087,1,0.987,0,"C3","RPS4X"
"RPL22.2",0,0.439081059443923,1,0.984,0,"C3","RPL22"
"DSEL",0,0.425068925348214,0.196,0.019,0,"C3","DSEL"
"RPL19.2",0,0.420419827610964,1,0.99,0,"C3","RPL19"
"RPL30.2",0,0.419830807725362,1,0.992,0,"C3","RPL30"
"RPL13.2",0,0.416694808417856,1,0.991,0,"C3","RPL13"
"RPL18.2",0,0.412235740397432,1,0.989,0,"C3","RPL18"
"RPS27A.2",0,0.409767708266533,1,0.991,0,"C3","RPS27A"
"RPL34.2",0,0.40434394456423,1,0.99,0,"C3","RPL34"
"RPS3.2",0,0.39260495330543,1,0.99,0,"C3","RPS3"
"PECAM1",0,0.38184100182981,0.283,0.069,0,"C3","PECAM1"
"RPL7A.2",0,0.377703965295864,1,0.99,0,"C3","RPL7A"
"RPL14.2",0,0.375086027498315,1,0.989,0,"C3","RPL14"
"REG4",0,0.370828378795143,0.165,0.004,0,"C3","REG4"
"RPS28.2",0,0.358020500977082,1,0.991,0,"C3","RPS28"
"CPNE2",0,0.314996935305922,0.172,0.026,0,"C3","CPNE2"
"B2M.2",0,-0.560832687775354,1,0.997,0,"C3","B2M"
"TMSB4X.1",0,-0.691814678182443,0.999,0.991,0,"C3","TMSB4X"
"PFN1.2",0,-0.721451274683383,0.998,0.986,0,"C3","PFN1"
"MYL6.2",0,-0.777949303663415,0.974,0.974,0,"C3","MYL6"
"HLA-B.2",0,-0.842014560190865,1,0.994,0,"C3","HLA-B"
"SH3BGRL3.2",0,-0.892477115038576,0.992,0.981,0,"C3","SH3BGRL3"
"GAPDH.1",0,-1.01239898111292,0.986,0.984,0,"C3","GAPDH"
"CLIC1.2",0,-1.14332606233399,0.699,0.843,0,"C3","CLIC1"
"S100A4.2",0,-1.27522043663102,0.932,0.937,0,"C3","S100A4"
"CD99.2",0,-1.3319854482895,0.647,0.868,0,"C3","CD99"
"CRIP1.2",0,-1.46218657153822,0.746,0.901,0,"C3","CRIP1"
"S100A11.2",0,-1.57923114304321,0.535,0.783,0,"C3","S100A11"
"SRGN.2",0,-1.63987426512367,0.641,0.832,0,"C3","SRGN"
"RPL29.2",1.01407401566643e-306,0.384619199786187,1,0.989,3.40100143374206e-302,"C3","RPL29"
"UBC.1",2.18887347101931e-305,-0.763840611385802,0.964,0.967,7.34104384710458e-301,"C3","UBC"
"RPL11.2",1.37866489197191e-303,0.377565903565118,1,0.991,4.62376631469538e-299,"C3","RPL11"
"FTH1.2",2.27382927409179e-291,-1.34805588142607,0.996,0.99,7.62596861944904e-287,"C3","FTH1"
"TRABD2A.2",6.26863508931123e-288,0.580593601349712,0.51,0.204,2.1023748362532e-283,"C3","TRABD2A"
"NOSIP.2",2.04198467473824e-286,0.669407156080133,0.934,0.675,6.84840820213712e-282,"C3","NOSIP"
"EEF1A1.2",4.36984245727508e-284,0.380203909046686,1,0.993,1.46555776332092e-279,"C3","EEF1A1"
"RPL18A.2",8.55499812321479e-283,0.368697562530115,1,0.99,2.86917527056378e-278,"C3","RPL18A"
"EEF1G.2",2.08795652575565e-279,0.488919110662378,0.994,0.939,7.00258859607929e-275,"C3","EEF1G"
"RPLP2.2",4.43744163328612e-278,0.345857207166931,1,0.99,1.4882291749715e-273,"C3","RPLP2"
"TXK.1",1.085608889065e-277,0.514985827649529,0.43,0.156,3.64091509214619e-273,"C3","TXK"
"S100A6.1",4.98335066989431e-272,-0.9281849362688,0.949,0.958,1.67131614766915e-267,"C3","S100A6"
"ITGB1.2",3.4933742245394e-263,-1.29146591015358,0.247,0.573,1.17160784742602e-258,"C3","ITGB1"
"ATM",4.12083104315941e-263,0.654820777539677,0.677,0.36,1.3820443152548e-258,"C3","ATM"
"NSG1",1.12062245705047e-261,0.465472187732942,0.327,0.104,3.75834359645586e-257,"C3","NSG1"
"RPL10A.2",4.28803226862526e-261,0.434274860966635,0.998,0.968,1.43812026225154e-256,"C3","RPL10A"
"RPS21.2",1.93932433059919e-259,0.350650330916033,1,0.988,6.50410593996357e-255,"C3","RPS21"
"SPINT2.2",3.47718933263133e-258,0.43455276304841,0.428,0.158,1.1661797583779e-253,"C3","SPINT2"
"CST7.2",2.22592085650682e-257,-2.04493178280006,0.124,0.468,7.46529336855257e-253,"C3","CST7"
"NACA.2",1.75107249452908e-255,0.357230214375349,1,0.985,5.87274693215164e-251,"C3","NACA"
"RPS4Y1.2",2.83610523178925e-251,0.481101591066062,0.987,0.932,9.51172972637479e-247,"C3","RPS4Y1"
"LGALS1.2",3.99180405322933e-250,-1.76412052634875,0.143,0.477,1.33877124337205e-245,"C3","LGALS1"
"RPL35A.2",7.97113115433286e-248,0.325063224630652,1,0.99,2.67335796654015e-243,"C3","RPL35A"
"LDHB.2",6.39134269070942e-244,0.500745762315639,0.989,0.891,2.14352851161013e-239,"C3","LDHB"
"ANXA2.1",1.56709664180676e-241,-1.121197440031,0.117,0.445,5.2557287172915e-237,"C3","ANXA2"
"BACH2.1",8.43739337679714e-240,0.401993207009482,0.3,0.095,2.82973299071022e-235,"C3","BACH2"
"TXN.1",3.25210085401047e-237,-1.13614541012608,0.409,0.644,1.09068958441803e-232,"C3","TXN"
"RPL28.1",2.8155353420303e-234,0.271775849927644,1,0.992,9.44274243010123e-230,"C3","RPL28"
"CD74.1",9.08343635867897e-234,-1.83769290478964,0.769,0.831,3.04640288597375e-229,"C3","CD74"
"CD55.2",6.1274212478361e-233,0.629340569035951,0.745,0.437,2.05501453809927e-228,"C3","CD55"
"RPLP0.2",1.78205712828149e-229,0.39320367847392,1,0.986,5.97666319683045e-225,"C3","RPLP0"
"HSP90AB1.1",3.39929054068132e-223,0.446489947488949,0.988,0.893,1.1400540615337e-218,"C3","HSP90AB1"
"RPS18.2",1.21499772407271e-222,0.380907655521627,1,0.984,4.07485936699505e-218,"C3","RPS18"
"RPS15.2",5.31486696725812e-219,0.275949980944245,1,0.99,1.78250008347903e-214,"C3","RPS15"
"ATP5F1E.1",1.96435028030632e-216,-0.484892443779583,0.992,0.981,6.58803797009135e-212,"C3","ATP5F1E"
"ANXA1.2",2.29412187656581e-216,-1.08876899884894,0.6,0.761,7.6940259496264e-212,"C3","ANXA1"
"RPL3.2",4.43378388613422e-215,0.388086783706795,1,0.973,1.48700243973169e-210,"C3","RPL3"
"HLA-A.2",1.0698176158293e-214,-0.625247482391623,0.999,0.99,3.58795431996832e-210,"C3","HLA-A"
"RACK1.2",4.19407850071224e-210,0.323134447002717,1,0.985,1.40661004756887e-205,"C3","RACK1"
"RPL21.1",4.39959129472655e-209,0.349616910652517,0.999,0.984,1.47553492842539e-204,"C3","RPL21"
"HIST1H1D.1",4.65499180135376e-207,0.601454219328366,0.711,0.415,1.56119115033803e-202,"C3","HIST1H1D"
"IL32.2",1.30552791756004e-206,-0.81689935830383,0.979,0.921,4.37847952991287e-202,"C3","IL32"
"AHNAK.2",3.39000799993341e-204,-1.07006636221755,0.357,0.607,1.13694088301767e-199,"C3","AHNAK"
"MALAT1.1",4.46701161200349e-201,0.373424921493918,1,0.997,1.49814635443373e-196,"C3","MALAT1"
"HLA-DRB1.1",2.60283192307363e-199,-1.84257951232933,0.07,0.357,8.72937770360434e-195,"C3","HLA-DRB1"
"MYC.2",1.53976398499107e-197,0.565255650934428,0.681,0.377,5.16406045286304e-193,"C3","MYC"
"GZMA.2",3.0790224187324e-197,-2.14967965933108,0.119,0.4,1.03264253879447e-192,"C3","GZMA"
"RPL7.2",1.96255711364142e-196,0.35469248734899,0.997,0.968,6.58202404773058e-192,"C3","RPL7"
"TMIGD2.2",3.30819414476844e-196,0.319782705547102,0.309,0.108,1.10950215227244e-191,"C3","TMIGD2"
"HIST1H1E.1",4.42849819951206e-194,0.575553710930468,0.821,0.574,1.48522972615235e-189,"C3","HIST1H1E"
"RPL39.2",5.68212406336426e-194,0.29617946365448,1,0.99,1.90567076837111e-189,"C3","RPL39"
"A1BG",5.84955019612428e-194,0.458111874998807,0.441,0.193,1.96182214477616e-189,"C3","A1BG"
"ANXA5.1",7.36444869199261e-194,-1.04901864780404,0.319,0.561,2.46988880232048e-189,"C3","ANXA5"
"EMP3.2",2.46501765465015e-193,-0.704844997490838,0.895,0.906,8.26717621016569e-189,"C3","EMP3"
"RPL9.2",2.82165550502129e-193,0.355786341955037,0.998,0.972,9.4632682327404e-189,"C3","RPL9"
"CYTOR.2",1.14422852489843e-190,-1.04932314613158,0.06,0.341,3.83751362680435e-186,"C3","CYTOR"
"ABLIM1.1",1.17660261334623e-190,0.563954492308138,0.627,0.349,3.94608984464059e-186,"C3","ABLIM1"
"RPL6.2",1.96221417905834e-188,0.286971991052996,1,0.989,6.58087391372587e-184,"C3","RPL6"
"ARPC2.2",7.15319559724809e-186,-0.618066673941642,0.894,0.912,2.39903873940507e-181,"C3","ARPC2"
"CTSC.2",1.05084271425403e-185,-1.19377515674304,0.368,0.574,3.52431629506518e-181,"C3","CTSC"
"KLRB1.2",2.69367349314517e-183,-1.41939674778388,0.075,0.353,9.03404216131026e-179,"C3","KLRB1"
"OAZ1.1",4.29890748131891e-183,-0.610579503052355,0.931,0.939,1.44176759108474e-178,"C3","OAZ1"
"RPS24",1.07531741926249e-181,0.263690646707984,1,0.99,3.60639956072254e-177,"C3","RPS24"
"APBA2",4.73834271729989e-181,0.272597064568274,0.219,0.066,1.58914538052804e-176,"C3","APBA2"
"CFL1.2",1.10729242599413e-180,-0.498348721459571,0.982,0.971,3.71363733829911e-176,"C3","CFL1"
"FCER1G",1.97298781726088e-180,-0.342496941897963,0.207,0.058,6.61700654152952e-176,"C3","FCER1G"
"RPS7.2",5.26952285546484e-178,0.259498699377176,1,0.989,1.7672925752658e-173,"C3","RPS7"
"RPLP1.2",1.47707191405879e-177,0.254573044374424,1,0.992,4.95380378537037e-173,"C3","RPLP1"
"PPIB.2",1.48265904074959e-175,-0.641753610602921,0.854,0.88,4.97254189086597e-171,"C3","PPIB"
"PCED1B.2",2.19631250130868e-174,0.558695420752066,0.723,0.457,7.36599286688905e-170,"C3","PCED1B"
"PRMT2.2",7.66588148830475e-174,0.513796559502037,0.853,0.644,2.57098333354765e-169,"C3","PRMT2"
"RPSA.2",1.7726850376938e-172,0.315627423912883,1,0.982,5.94523107941745e-168,"C3","RPSA"
"RPS25.2",1.46874952102782e-171,0.295853745282974,1,0.986,4.92589214362311e-167,"C3","RPS25"
"CYBA.2",2.55217397208436e-169,-0.657128377596977,0.872,0.891,8.55948106757653e-165,"C3","CYBA"
"DOK2.2",4.34026615612974e-168,-0.851597549194606,0.211,0.467,1.45563846344279e-163,"C3","DOK2"
"S100A10.1",5.68774316895687e-167,-0.876330402869818,0.911,0.908,1.90755530400476e-162,"C3","S100A10"
"CCL4.2",5.50773158517842e-166,-2.74509083341413,0.044,0.297,1.84718301903714e-161,"C3","CCL4"
"RPL36A.2",7.80456664343051e-165,0.382394175355196,0.985,0.918,2.61749556087373e-160,"C3","RPL36A"
"CCL5.2",1.10607339961288e-163,-2.32869364221065,0.152,0.411,3.70954896762167e-159,"C3","CCL5"
"SH3YL1.2",1.54497451670842e-162,0.451386907694266,0.445,0.211,5.1815355341367e-158,"C3","SH3YL1"
"MYL12B.2",7.96343916165306e-162,-0.472863101598793,0.932,0.937,2.6707782260352e-157,"C3","MYL12B"
"CD2.2",1.31667983876242e-160,-1.00900152940492,0.675,0.749,4.4158808432414e-156,"C3","CD2"
"ARID5B.1",1.57852258548399e-160,-0.857377775202999,0.238,0.483,5.2940490471962e-156,"C3","ARID5B"
"MT-ND5.1",2.15003062157319e-160,0.527403325542175,0.899,0.772,7.21077269863215e-156,"C3","MT-ND5"
"NFKBIZ.2",5.58711506023086e-160,0.494621275053286,0.634,0.372,1.87380664890023e-155,"C3","NFKBIZ"
"C12orf57.1",5.62377132945344e-158,0.45146196334974,0.944,0.805,1.8861004284721e-153,"C3","C12orf57"
"OXNAD1",8.66606009479088e-156,0.470646594925434,0.678,0.411,2.90642323459097e-151,"C3","OXNAD1"
"BTF3.2",1.41935185378598e-154,0.32569878760942,0.998,0.967,4.76022224722744e-150,"C3","BTF3"
"MIR4435-2HG.1",3.02061085236894e-151,-0.900308299034187,0.02,0.249,1.0130524676675e-146,"C3","MIR4435-2HG"
"OPTN.1",4.39246206849266e-151,-0.773473863430842,0.313,0.529,1.47314392853107e-146,"C3","OPTN"
"EIF4B.1",3.4917121107427e-149,0.449929700695338,0.901,0.732,1.17105040770089e-144,"C3","EIF4B"
"MAL.2",1.97959288381131e-148,0.40349038733905,0.721,0.413,6.63915861372636e-144,"C3","MAL"
"NPM1.2",1.38506770764353e-147,0.354271658748361,0.987,0.928,4.64524007789488e-143,"C3","NPM1"
"GZMB.2",4.56495143359468e-146,-2.07048932738897,0.036,0.265,1.53099341179898e-141,"C3","GZMB"
"RPS2.2",2.63765958656721e-144,0.275071471564409,1,0.987,8.84618272142912e-140,"C3","RPS2"
"KLF6.1",5.54964236840651e-144,-1.06724426731115,0.573,0.707,1.86123905751617e-139,"C3","KLF6"
"RPS9.2",6.6322930012525e-144,0.31903616459207,0.998,0.965,2.22433842676006e-139,"C3","RPS9"
"LINC00402",1.40511377505539e-143,0.286501576830702,0.218,0.075,4.71247057878075e-139,"C3","LINC00402"
"RPS16.2",9.97742385083187e-143,0.278270926292168,0.999,0.982,3.34622841109199e-138,"C3","RPS16"
"LSP1.2",6.04426460071957e-141,-0.6228201816599,0.832,0.854,2.02712546178933e-136,"C3","LSP1"
"ARMH1.1",1.08086380332863e-138,0.324685436200724,0.266,0.105,3.62500102360357e-134,"C3","ARMH1"
"HLA-DPA1.2",2.77195943448788e-138,-1.31975664958918,0.184,0.407,9.29659755138544e-134,"C3","HLA-DPA1"
"PIK3IP1.2",4.88043067100866e-138,0.436753265674772,0.753,0.498,1.63679883844288e-133,"C3","PIK3IP1"
"BEX3.2",1.39370797508641e-137,0.305063207991484,0.363,0.161,4.67421780684481e-133,"C3","BEX3"
"SARAF.2",1.58938515127919e-137,0.291932620079341,0.998,0.958,5.33047992036014e-133,"C3","SARAF"
"SATB1.1",1.1513621677398e-136,0.375109614571551,0.548,0.298,3.86143843816574e-132,"C3","SATB1"
"GZMH.2",4.90980172521368e-136,-1.80487257066543,0.036,0.252,1.64664930260216e-131,"C3","GZMH"
"FAM173A",8.11812647167377e-133,0.379131621923445,0.342,0.155,2.72265725606995e-128,"C3","FAM173A"
"ALOX5AP.2",9.00122924500718e-133,-1.0070217274374,0.409,0.574,3.01883226419051e-128,"C3","ALOX5AP"
"MAML2.1",1.44268567982865e-130,0.326271580219326,0.328,0.145,4.83847923300934e-126,"C3","MAML2"
"PDE3B",1.48056535192326e-128,0.328245107427704,0.457,0.236,4.96552007728022e-124,"C3","PDE3B"
"FBXO32",1.77387832301215e-128,0.359085099744867,0.343,0.157,5.94923311971815e-124,"C3","FBXO32"
"MT-ND4.2",5.31067992731584e-128,0.534441156738975,0.947,0.864,1.78109583402319e-123,"C3","MT-ND4"
"HMGB1.1",1.63548264757577e-127,-0.52459575228109,0.934,0.929,5.48508170343961e-123,"C3","HMGB1"
"HOPX.2",2.40045182271754e-126,-1.17081240794917,0.058,0.267,8.05063532303007e-122,"C3","HOPX"
"CAMK4.2",3.25101420696636e-126,0.389339116048854,0.637,0.39,1.09032514473238e-121,"C3","CAMK4"
"FAM129A.1",2.10366022106248e-125,-0.697694605547991,0.052,0.264,7.05525564939935e-121,"C3","FAM129A"
"BCL2.2",2.37925423553132e-125,0.458006154960455,0.567,0.335,7.97954285512496e-121,"C3","BCL2"
"RHOA.1",1.35583106065496e-123,-0.426247574382677,0.923,0.927,4.54718621122459e-119,"C3","RHOA"
"USP11.1",2.87249944843573e-122,0.293177948892438,0.346,0.159,9.63378865016375e-118,"C3","USP11"
"LGALS3.2",3.30935898981919e-121,-1.58858558837226,0.071,0.283,1.10989281800556e-116,"C3","LGALS3"
"PLEK.2",3.73672865610392e-121,-1.27276351058693,0.05,0.25,1.25322405668413e-116,"C3","PLEK"
"LIMS1.2",2.5657010717289e-120,-0.792780928051062,0.152,0.359,8.60484825436438e-116,"C3","LIMS1"
"ACTN4.2",2.44438454623044e-119,-0.714294373069314,0.096,0.302,8.19797689114765e-115,"C3","ACTN4"
"JPT1.1",3.08502126363646e-119,-0.702407762956462,0.401,0.555,1.03465443139839e-114,"C3","JPT1"
"PDK1.1",3.37048971990653e-119,0.260411618197366,0.213,0.08,1.13039484226225e-114,"C3","PDK1"
"PRF1.2",9.70255073229624e-119,-1.65043345772961,0.174,0.369,3.25404146459751e-114,"C3","PRF1"
"LINC02273.2",1.60181089990459e-118,0.336720597011247,0.377,0.184,5.3721533961e-114,"C3","LINC02273"
"PRDM1.2",3.3340069652472e-118,-0.712703753415548,0.145,0.36,1.11815925600461e-113,"C3","PRDM1"
"PPP1CA.2",8.40816351299536e-118,-0.559338166757229,0.699,0.76,2.81992987898838e-113,"C3","PPP1CA"
"MT1F",1.24749598110137e-117,0.342320421162165,0.359,0.173,4.18385202141778e-113,"C3","MT1F"
"NAA16",1.74110805987594e-116,0.299004210827468,0.272,0.117,5.83932821121193e-112,"C3","NAA16"
"CD82.1",4.173501049528e-116,-0.748322750527451,0.141,0.347,1.3997087819907e-111,"C3","CD82"
"HLA-C.2",5.82559102936511e-116,-0.504452614523384,0.995,0.981,1.95378671942847e-111,"C3","HLA-C"
"CD58.2",1.95804542571664e-115,-0.598614850860268,0.057,0.256,6.56689274876846e-111,"C3","CD58"
"TMBIM6.1",2.22549776854579e-115,-0.483558102274899,0.818,0.85,7.46387441614886e-111,"C3","TMBIM6"
"GYPC.1",8.05795727171796e-115,0.359148584778522,0.922,0.762,2.70247770978877e-110,"C3","GYPC"
"TNFRSF1B.1",3.22684103794697e-114,-0.727901221822849,0.095,0.295,1.08221794730665e-109,"C3","TNFRSF1B"
"CALM1.2",1.1200520954461e-113,-0.425231691481816,0.984,0.963,3.75643071770713e-109,"C3","CALM1"
"RIPOR2",3.96551150184465e-113,0.436121108821939,0.765,0.56,1.32995324748866e-108,"C3","RIPOR2"
"TAGLN2.2",3.85060249888501e-112,-0.655175135030043,0.839,0.857,1.29141506607605e-107,"C3","TAGLN2"
"SERINC5.1",2.24510063487602e-111,0.317319038439992,0.363,0.182,7.5296185092472e-107,"C3","SERINC5"
"MT-CO1.2",9.72400181143777e-111,0.322729691858917,0.995,0.971,3.26123572752e-106,"C3","MT-CO1"
"CD52.2",1.42581932629197e-108,-0.595445475544456,0.971,0.933,4.78191285651802e-104,"C3","CD52"
"SEC61B.1",1.72310737798873e-108,-0.5576537751402,0.673,0.73,5.7789575242986e-104,"C3","SEC61B"
"GNLY.2",2.14184896003233e-108,-3.22358883086385,0.033,0.215,7.18333304215643e-104,"C3","GNLY"
"HLA-DRA.1",5.03432064739854e-108,-1.63903966589063,0.015,0.189,1.68841045872452e-103,"C3","HLA-DRA"
"TMEM50A.2",5.14324211776255e-108,-0.558450523069622,0.635,0.707,1.7249405414552e-103,"C3","TMEM50A"
"CD4.1",5.59736429643141e-107,-0.609969012862127,0.086,0.274,1.87724403773717e-102,"C3","CD4"
"CFLAR.2",6.49515393296184e-107,-0.665763219948391,0.366,0.532,2.17834472603674e-102,"C3","CFLAR"
"RCAN3.2",7.38105079470592e-107,0.370582549150294,0.638,0.404,2.47545681552847e-102,"C3","RCAN3"
"SMDT1.2",1.52508228755542e-106,0.38263351967813,0.887,0.73,5.11482097600337e-102,"C3","SMDT1"
"COX6A1.1",2.15787051527411e-106,-0.408376014514142,0.867,0.883,7.2370661341263e-102,"C3","COX6A1"
"REEP5.2",8.61069668235569e-106,-0.643142543213606,0.394,0.548,2.88785545332845e-101,"C3","REEP5"
"GBP5.2",2.14822367079903e-105,-0.854769937819122,0.22,0.408,7.20471254712579e-101,"C3","GBP5"
"YWHAB.1",2.65366648773342e-105,-0.417441056680172,0.933,0.926,8.89986666656034e-101,"C3","YWHAB"
"CKLF.2",3.53854758309347e-105,-0.831172687325314,0.364,0.522,1.18675808841789e-100,"C3","CKLF"
"JUNB.2",1.26722082681445e-104,0.332980657652082,0.931,0.775,4.25000520897032e-100,"C3","JUNB"
"LEPROTL1.1",1.07857816383158e-103,0.335709643795973,0.916,0.733,3.61733544585837e-99,"C3","LEPROTL1"
"MT-CO2.1",1.26502044020408e-103,0.307294576528491,0.991,0.97,4.24262555235645e-99,"C3","MT-CO2"
"ARPC3.1",1.27198201976664e-103,-0.413675851683859,0.941,0.923,4.26597329789336e-99,"C3","ARPC3"
"NDFIP1.2",2.7148153098641e-102,0.377967701607506,0.832,0.661,9.10494758622223e-98,"C3","NDFIP1"
"TPI1.1",2.33256406988066e-100,-0.503365078417172,0.808,0.846,7.82295337756574e-96,"C3","TPI1"
"SUB1.1",1.13147348096099e-99,-0.475902388671103,0.817,0.829,3.79473576044697e-95,"C3","SUB1"
"CHCHD10",1.52584724419739e-99,0.35635116400727,0.731,0.506,5.11738648758921e-95,"C3","CHCHD10"
"CTSB.2",7.08780190245426e-99,-1.03323661741017,0.195,0.375,2.37710700204511e-94,"C3","CTSB"
"GLIPR1.2",1.48291685660769e-98,-0.672535374188094,0.214,0.399,4.97340655369086e-94,"C3","GLIPR1"
"YWHAZ.2",6.09058264255124e-98,-0.420662185911766,0.919,0.917,2.04265960665883e-93,"C3","YWHAZ"
"PSME1.2",1.91630413205673e-97,-0.375639098026969,0.945,0.936,6.42690079809187e-93,"C3","PSME1"
"BEX4",7.914742803539e-97,0.290440379955414,0.358,0.183,2.65444644145091e-92,"C3","BEX4"
"TNFRSF4.2",9.66157225377835e-96,-1.10582569522342,0.051,0.221,3.24029810247218e-91,"C3","TNFRSF4"
"PDIA6.2",3.45250276958077e-94,-0.610826241633033,0.387,0.536,1.157900378862e-89,"C3","PDIA6"
"THEMIS.2",4.05103085269757e-94,0.271820760517158,0.494,0.286,1.35863472737771e-89,"C3","THEMIS"
"PGAM1.1",6.94315348033053e-94,-0.561720171891864,0.562,0.646,2.32859481423325e-89,"C3","PGAM1"
"HSPD1.2",1.3994118304873e-93,0.320564992091193,0.766,0.562,4.69334739708829e-89,"C3","HSPD1"
"MAF.1",2.15293841359975e-93,-0.521402471885022,0.026,0.186,7.22052485153083e-89,"C3","MAF"
"EIF1",3.15764069859943e-93,-0.322363475994336,0.995,0.986,1.05900953749628e-88,"C3","EIF1"
"CD53.2",5.13586111630707e-91,-0.517928532706147,0.725,0.768,1.72246510118706e-86,"C3","CD53"
"H3F3B",8.5038121341643e-91,-0.340138917592231,0.993,0.983,2.85200851355602e-86,"C3","H3F3B"
"C12orf75.2",4.18786311363606e-90,-0.807509209081252,0.206,0.371,1.40452553105126e-85,"C3","C12orf75"
"MT-CO3",5.92576076182774e-90,0.341812991397504,0.979,0.932,1.98738164430179e-85,"C3","MT-CO3"
"IMPDH2.2",1.00780034655902e-89,0.318336282251004,0.524,0.319,3.37996080228965e-85,"C3","IMPDH2"
"TGFBR2",1.1236584065895e-89,0.297464149152212,0.476,0.28,3.76852556401987e-85,"C3","TGFBR2"
"TXNIP.1",1.15610711459425e-89,0.262814158849952,0.989,0.883,3.8773520409262e-85,"C3","TXNIP"
"MYO1F.2",1.92772171975882e-88,-0.550536423086792,0.063,0.226,6.46519310372712e-84,"C3","MYO1F"
"DBI.2",5.17142300347056e-88,-0.538856079640569,0.582,0.654,1.73439184690395e-83,"C3","DBI"
"LINC01550.1",1.05049207648841e-87,0.28360803755588,0.332,0.172,3.52314032612684e-83,"C3","LINC01550"
"SH2D2A.2",1.69128073804192e-87,-0.712519299180238,0.231,0.397,5.67221733924498e-83,"C3","SH2D2A"
"ITGA6.2",4.17754900611582e-87,0.292299352004097,0.38,0.207,1.40106638567112e-82,"C3","ITGA6"
"TPM4.1",5.16088127691178e-87,-0.749668975666861,0.239,0.4,1.73085636265067e-82,"C3","TPM4"
"CAPG.1",3.24253407740993e-86,-0.697008282266403,0.09,0.259,1.08748107888174e-81,"C3","CAPG"
"CAPN2.2",4.03546458368894e-85,-0.588078881930408,0.305,0.46,1.3534141120776e-80,"C3","CAPN2"
"COX8A.1",6.97925483984257e-85,-0.429750950797136,0.784,0.807,2.3407024881864e-80,"C3","COX8A"
"NKG7.2",2.45585532601841e-84,-2.56788128345451,0.207,0.349,8.23644759240054e-80,"C3","NKG7"
"ARPC1B.1",4.27893699846221e-84,-0.447915941755463,0.938,0.912,1.43506989054426e-79,"C3","ARPC1B"
"KLRD1.2",4.28257443866927e-84,-1.17265749490871,0.068,0.227,1.4362898152409e-79,"C3","KLRD1"
"TPM3.2",7.38845740560659e-84,-0.399355957568637,0.866,0.871,2.47794084469234e-79,"C3","TPM3"
"CMTM6.2",3.50261724912986e-83,-0.859230738114296,0.313,0.455,1.17470777301317e-78,"C3","CMTM6"
"FAS.1",4.25730381700146e-83,-0.494640372218081,0.06,0.216,1.42781455414595e-78,"C3","FAS"
"MGAT4A",6.96943833222297e-83,0.323690281228761,0.754,0.544,2.33741022786094e-78,"C3","MGAT4A"
"CXCR6.1",1.27792443963344e-82,-0.928051559277037,0.017,0.159,4.28590298564262e-78,"C3","CXCR6"
"HLA-DRB5.1",2.17734137428496e-82,-0.662911923064794,0.012,0.15,7.30236750107691e-78,"C3","HLA-DRB5"
"LAPTM5.1",6.26051761159894e-82,-0.420162889772739,0.929,0.915,2.09965239657805e-77,"C3","LAPTM5"
"FCGR3A.2",1.08670206420993e-81,-0.986742953153426,0.019,0.159,3.64458138294727e-77,"C3","FCGR3A"
